Day,Away,Home,RA,RH,Inn
6,209,PIT,ARI,5,9,9
6,209,COL,SFG,1,4,9
6,209,COL,SFG,0,5,9
6,209,MIA,MIL,7,3,9
6,209,WSN,STL,14,3,9
6,209,ATL,NYM,4,0,9
0,210,SEA,CHW,6,3,9
0,210,LAD,HOU,6,2,9
0,210,OAK,LAA,6,8,9
0,210,TEX,TOR,3,7,9
0,210,CLE,PHI,4,3,9
0,210,MIN,DET,5,0,9
0,210,CHC,KCR,7,3,9
0,210,SDP,BAL,6,8,9
0,210,NYY,BOS,8,2,9
0,210,CIN,TBR,1,2,9
0,210,PIT,ARI,6,5,10
0,210,COL,SFG,4,5,9
0,210,MIA,MIL,2,6,9
0,210,WSN,STL,3,4,9
0,210,ATL,NYM,9,2,9
1,211,SEA,BOS,7,14,9
1,211,PIT,HOU,5,3,9
1,211,TEX,STL,6,3,9
1,211,KCR,CHW,8,5,9
1,211,CLE,DET,8,4,9
1,211,MIN,NYM,2,15,9
1,211,TOR,BAL,5,11,9
1,211,TOR,BAL,8,4,9
1,211,NYY,PHI,14,4,9
1,211,WSN,ARI,8,9,9
1,211,CHC,CIN,1,7,9
1,211,ATL,MIL,3,8,9
2,212,SEA,BOS,10,6,9
2,212,PIT,HOU,6,2,9
2,212,OAK,SFG,5,2,9
2,212,COL,LAA,7,10,9
2,212,TEX,STL,1,8,9
2,212,KCR,CHW,4,3,9
2,212,CLE,DET,5,0,9
2,212,MIN,NYM,0,2,9
2,212,TOR,BAL,2,6,9
2,212,NYY,PHI,7,6,12
2,212,MIA,TBR,3,9,9
2,212,WSN,ARI,0,17,9
2,212,LAD,SDP,5,6,10
2,212,CHC,CIN,3,6,9
2,212,ATL,MIL,5,1,9
3,213,SEA,BOS,2,3,10
3,213,PIT,HOU,4,5,9
3,213,OAK,SFG,0,1,9
3,213,COL,LAA,2,1,9
3,213,TEX,STL,1,10,9
3,213,KCR,CHW,10,3,9
3,213,MIN,NYM,8,3,9
3,213,TOR,BAL,4,10,9
3,213,NYY,PHI,6,5,9
3,213,MIA,TBR,6,2,9
3,213,WSN,ARI,4,5,9
3,213,LAD,SDP,1,8,9
3,213,CHC,CIN,13,4,9
3,213,ATL,MIL,6,2,9
4,214,COL,LAA,5,4,10
4,214,BAL,CLE,3,10,9
4,214,KCR,DET,7,1,9
4,214,STL,CHC,4,5,9
4,214,MIA,ATL,2,4,9
5,215,PHI,SEA,2,10,9
5,215,TBR,HOU,2,3,9
5,215,LAD,OAK,5,6,9
5,215,NYM,LAA,5,1,9
5,215,BOS,TEX,11,6,9
5,215,CHW,MIN,2,10,9
5,215,BAL,CLE,4,8,9
5,215,KCR,DET,9,2,9
5,215,TOR,NYY,8,5,9
5,215,ARI,PIT,9,8,9
5,215,COL,SDP,5,2,9
5,215,SFG,CIN,3,0,9
5,215,STL,CHC,3,6,9
5,215,MIL,WSN,8,3,9
5,215,MIA,ATL,3,5,9
6,216,PHI,SEA,5,6,10
6,216,TBR,HOU,6,1,9
6,216,LAD,OAK,10,0,9
6,216,NYM,LAA,4,5,9
6,216,BOS,TEX,4,7,9
6,216,CHW,MIN,2,6,9
6,216,BAL,CLE,7,4,9
6,216,KCR,DET,5,6,11
6,216,TOR,NYY,3,8,9
6,216,ARI,PIT,2,4,9
6,216,COL,SDP,2,3,9
6,216,SFG,CIN,4,6,9
6,216,STL,CHC,5,4,9
6,216,MIL,WSN,4,6,9
6,216,MIA,ATL,4,3,9
0,217,PHI,SEA,6,0,9
0,217,TBR,HOU,1,0,9
0,217,LAD,OAK,3,2,9
0,217,NYM,LAA,2,3,9
0,217,BOS,TEX,7,2,9
0,217,CHW,MIN,7,13,9
0,217,BAL,CLE,9,5,9
0,217,KCR,DET,3,2,9
0,217,TOR,NYY,3,4,10
0,217,ARI,PIT,6,5,9
0,217,COL,SDP,2,10,9
0,217,SFG,CIN,8,2,9
0,217,STL,CHC,2,6,9
0,217,MIL,WSN,3,4,9
0,217,MIA,ATL,7,0,9
1,218,HOU,TEX,3,4,10
1,218,CHW,OAK,1,5,9
1,218,ARI,CLE,7,6,10
1,218,BOS,KCR,9,5,9
1,218,MIN,CHC,3,0,9
1,218,PHI,LAD,3,5,9
1,218,SFG,WSN,4,1,9
1,218,CIN,MIA,10,3,9
1,218,NYM,STL,6,0,9
2,219,DET,SEA,4,2,9
2,219,HOU,TEX,4,2,9
2,219,CHW,OAK,5,1,9
2,219,BOS,KCR,6,5,9
2,219,MIN,CHC,3,7,9
2,219,BAL,TOR,2,5,9
2,219,TBR,STL,3,4,9
2,219,NYM,COL,3,6,9
2,219,PHI,LAD,6,2,9
2,219,SDP,PIT,6,0,9
2,219,SFG,WSN,5,11,9
2,219,CIN,MIA,8,2,9
2,219,MIL,ATL,10,0,9
3,220,DET,SEA,6,2,9
3,220,HOU,TEX,6,4,9
3,220,CHW,OAK,2,3,9
3,220,LAA,NYY,2,5,9
3,220,LAA,NYY,8,2,9
3,220,ARI,CLE,7,3,9
3,220,ARI,CLE,5,3,9
3,220,BOS,KCR,4,8,9
3,220,MIN,CHC,2,8,9
3,220,BAL,TOR,7,3,9
3,220,TBR,STL,2,5,9
3,220,NYM,COL,5,3,9
3,220,PHI,LAD,9,4,9
3,220,SDP,PIT,9,8,10
3,220,SFG,WSN,7,4,9
3,220,CIN,MIA,4,6,9
3,220,MIL,ATL,8,5,9
4,221,DET,SEA,3,4,9
4,221,LAA,NYY,9,4,9
4,221,BAL,TOR,6,7,9
4,221,TBR,STL,6,4,9
4,221,PHI,ARI,6,4,9
4,221,NYM,COL,9,1,9
4,221,SDP,PIT,7,6,9
4,221,SFG,WSN,9,5,10
4,221,CIN,MIA,10,4,10
4,221,MIL,ATL,16,7,9
5,222,NYM,SEA,0,6,9
5,222,HOU,BOS,8,4,9
5,222,OAK,TOR,1,3,9
5,222,LAA,WSN,2,3,10
5,222,CHC,CHW,7,6,9
5,222,CLE,MIN,2,4,9
5,222,CLE,MIN,3,6,9
5,222,DET,SFG,2,3,9
5,222,STL,KCR,8,5,9
5,222,BAL,TBR,4,1,9
5,222,PHI,ARI,2,3,9
5,222,ATL,COL,5,6,9
5,222,PIT,LAD,5,9,9
5,222,SDP,MIA,6,2,10
5,222,CIN,MIL,3,8,9
6,223,NYM,SEA,0,4,9
6,223,HOU,BOS,5,4,9
6,223,OAK,TOR,1,0,9
6,223,LAA,WSN,4,5,10
6,223,TEX,NYY,0,8,9
6,223,TEX,NYY,9,4,9
6,223,CHC,CHW,3,1,9
6,223,CLE,MIN,2,1,9
6,223,DET,SFG,1,3,9
6,223,STL,KCR,3,8,9
6,223,BAL,TBR,7,5,9
6,223,PHI,ARI,1,11,9
6,223,ATL,COL,11,8,9
6,223,PIT,LAD,1,4,9
6,223,SDP,MIA,9,8,10
6,223,CIN,MIL,0,1,9
0,224,NYM,SEA,1,12,9
0,224,HOU,BOS,10,2,9
0,224,OAK,TOR,8,4,9
0,224,LAA,WSN,6,4,9
0,224,TEX,NYY,7,8,9
0,224,CLE,MIN,5,3,9
0,224,DET,SFG,5,4,9
0,224,BAL,TBR,1,2,9
0,224,PHI,ARI,5,12,9
0,224,ATL,COL,8,9,9
0,224,PIT,LAD,5,6,10
0,224,SDP,MIA,6,7,9
0,224,CIN,MIL,4,3,9
1,225,HOU,TBR,6,1,9
1,225,TOR,LAA,4,2,9
1,225,TEX,BOS,4,5,10
1,225,NYY,CHW,2,12,9
1,225,CHC,CLE,8,9,9
1,225,KCR,MIN,3,8,9
1,225,COL,ARI,4,5,9
1,225,LAD,MIL,5,2,9
1,225,PIT,SDP,1,2,9
1,225,ATL,SFG,1,0,10
1,225,STL,CIN,1,6,9
2,226,SEA,DET,1,15,9
2,226,HOU,TBR,3,2,9
2,226,OAK,NYM,9,4,9
2,226,TOR,LAA,6,1,9
2,226,TEX,BOS,4,9,9
2,226,NYY,CHW,4,1,9
2,226,CHC,CLE,1,2,9
2,226,KCR,MIN,3,13,9
2,226,WSN,BAL,9,3,9
2,226,COL,ARI,3,4,9
2,226,LAD,MIL,7,2,9
2,226,PIT,SDP,0,3,9
2,226,ATL,SFG,4,3,10
2,226,STL,CIN,1,4,9
2,226,MIA,PHI,5,0,9
3,227,SEA,DET,2,3,10
3,227,HOU,TBR,2,1,10
3,227,OAK,NYM,1,9,9
3,227,TOR,LAA,9,2,9
3,227,TEX,BOS,9,7,10
3,227,NYY,CHW,10,2,9
3,227,CHC,CLE,1,6,9
3,227,KCR,MIN,4,1,9
3,227,WSN,BAL,1,4,9
3,227,COL,ARI,4,11,9
3,227,LAD,MIL,4,5,9
3,227,PIT,SDP,2,8,9
3,227,ATL,SFG,13,2,9
3,227,STL,CIN,2,9,9
3,227,MIA,PHI,5,9,9
4,228,SEA,DET,1,2,9
4,228,OAK,NYM,7,6,9
4,228,MIN,TEX,3,2,9
4,228,BOS,BAL,1,5,9
4,228,LAD,MIL,4,6,9
4,228,ATL,SFG,0,6,9
4,228,WSN,PHI,3,13,9
5,229,SEA,PIT,3,5,9
5,229,CHW,HOU,5,4,9
5,229,ATL,LAA,2,3,9
5,229,MIN,TEX,4,3,9
5,229,CLE,MIL,3,5,9
5,229,NYY,DET,3,0,9
5,229,KCR,CIN,7,1,9
5,229,BOS,BAL,12,10,9
5,229,ARI,TBR,4,5,9
5,229,TOR,CHC,5,6,10
5,229,SDP,COL,3,7,9
5,229,LAD,STL,7,6,9
5,229,MIA,NYM,3,7,9
5,229,WSN,PHI,2,3,9
6,230,SEA,PIT,2,7,9
6,230,CHW,HOU,1,6,9
6,230,SFG,OAK,0,2,9
6,230,ATL,LAA,11,3,9
6,230,MIN,TEX,5,2,9
6,230,CLE,MIL,1,2,9
6,230,NYY,DET,0,4,9
6,230,KCR,CIN,13,1,9
6,230,BOS,BAL,5,1,9
6,230,ARI,TBR,1,6,9
6,230,TOR,CHC,2,3,9
6,230,SDP,COL,8,3,9
6,230,LAD,STL,2,5,9
6,230,MIA,NYM,0,4,9
6,230,WSN,PHI,1,5,9
0,231,SEA,PIT,10,3,9
0,231,CHW,HOU,0,2,9
0,231,SFG,OAK,4,2,10
0,231,ATL,LAA,3,1,9
0,231,MIN,TEX,5,6,10
0,231,CLE,MIL,0,2,9
0,231,NYY,DET,2,3,10
0,231,KCR,CIN,8,1,9
0,231,BOS,BAL,2,4,9
0,231,ARI,TBR,7,8,12
0,231,TOR,CHC,1,0,9
0,231,SDP,COL,2,3,9
0,231,LAD,STL,2,1,9
0,231,MIA,NYM,3,2,9
0,231,WSN,PHI,6,4,9
1,232,SEA,LAD,0,3,9
1,232,BOS,HOU,4,5,9
1,232,TBR,OAK,0,3,9
1,232,LAA,KCR,3,5,9
1,232,PIT,TEX,3,4,9
1,232,CHW,SFG,3,5,9
1,232,MIN,SDP,3,5,9
1,232,BAL,NYM,3,4,9
1,232,CIN,TOR,6,3,9
1,232,ARI,MIA,9,6,9
2,233,SEA,LAD,3,6,9
2,233,BOS,HOU,6,5,9
2,233,TBR,OAK,1,0,9
2,233,LAA,KCR,9,5,9
2,233,PIT,TEX,4,0,9
2,233,CHW,SFG,1,4,9
2,233,CLE,NYY,9,5,12
2,233,DET,CHC,1,3,9
2,233,MIN,SDP,5,7,9
2,233,BAL,NYM,9,5,9
2,233,CIN,TOR,3,10,9
2,233,ARI,MIA,3,1,9
2,233,COL,WSN,3,1,9
2,233,MIL,STL,3,2,9
2,233,PHI,ATL,1,3,9
3,234,SEA,LAD,4,8,9
3,234,BOS,HOU,4,1,9
3,234,TBR,OAK,4,2,9
3,234,LAA,KCR,0,3,9
3,234,PIT,TEX,0,1,9
3,234,CHW,SFG,6,2,9
3,234,CLE,NYY,1,8,9
3,234,DET,CHC,8,2,9
3,234,MIN,SDP,11,4,9
3,234,BAL,NYM,3,4,9
3,234,CIN,TOR,11,7,9
3,234,ARI,MIA,10,8,9
3,234,COL,WSN,1,6,9
3,234,MIL,STL,6,10,10
3,234,PHI,ATL,3,2,9
4,235,HOU,BAL,6,0,9
4,235,TBR,OAK,1,3,9
4,235,LAA,TOR,3,5,9
4,235,CLE,NYY,0,6,9
4,235,DET,CHC,2,10,9
4,235,COL,WSN,3,8,9
4,235,NYM,SDP,8,3,9
4,235,CIN,PIT,0,7,9
4,235,MIL,STL,0,3,9
4,235,PHI,ATL,2,3,9
5,236,SFG,SEA,5,6,10
5,236,HOU,BAL,5,7,9
5,236,MIL,OAK,11,3,9
5,236,LAA,TOR,4,5,9
5,236,TEX,CLE,5,3,9
5,236,DET,CHW,5,2,9
5,236,PHI,KCR,4,7,9
5,236,STL,MIN,6,1,9
5,236,ARI,BOS,12,2,9
5,236,COL,NYY,0,3,9
5,236,TBR,LAD,3,7,9
5,236,NYM,SDP,0,7,9
5,236,CHC,MIA,6,3,9
5,236,CIN,PIT,5,6,9
5,236,WSN,ATL,2,3,10
6,237,SFG,SEA,4,3,9
6,237,HOU,BAL,2,3,9
6,237,MIL,OAK,9,5,9
6,237,LAA,TOR,1,3,9
6,237,TEX,CLE,5,13,9
6,237,DET,CHW,13,4,9
6,237,PHI,KCR,11,2,9
6,237,STL,MIN,0,6,9
6,237,ARI,BOS,4,1,9
6,237,COL,NYY,9,2,9
6,237,TBR,LAD,9,8,10
6,237,NYM,SDP,7,1,9
6,237,CHC,MIA,14,2,9
6,237,CIN,PIT,10,2,9
6,237,WSN,ATL,2,4,9
0,238,SFG,SEA,3,4,9
0,238,HOU,BAL,6,3,9
0,238,MIL,OAK,3,4,9
0,238,LAA,TOR,2,8,9
0,238,TEX,CLE,2,4,9
0,238,DET,CHW,9,4,9
0,238,PHI,KCR,11,3,9
0,238,STL,MIN,3,2,9
0,238,ARI,BOS,7,5,9
0,238,COL,NYY,3,10,9
0,238,TBR,LAD,1,3,9
0,238,NYM,SDP,2,3,9
0,238,CHC,MIA,2,7,9
0,238,CIN,PIT,3,4,9
0,238,WSN,ATL,5,1,9
1,239,TBR,SEA,1,5,9
1,239,HOU,PHI,2,3,10
1,239,DET,CHW,6,3,9
1,239,KCR,CLE,4,3,9
1,239,KCR,CLE,9,4,9
1,239,ATL,MIN,10,6,9
1,239,TOR,BOS,7,3,9
1,239,NYY,WSN,5,2,9
1,239,MIA,COL,2,3,9
1,239,SDP,STL,7,4,9
1,239,CHC,PIT,18,8,9
2,240,TBR,SEA,3,2,9
2,240,HOU,PHI,0,5,9
2,240,OAK,CIN,5,4,9
2,240,LAA,DET,2,6,9
2,240,TEX,CHW,3,1,9
2,240,KCR,CLE,6,1,9
2,240,ATL,MIN,8,6,10
2,240,BAL,LAD,3,2,9
2,240,TOR,BOS,3,6,9
2,240,NYY,WSN,2,4,9
2,240,NYM,ARI,8,3,9
2,240,MIA,COL,9,8,9
2,240,SDP,STL,7,5,9
2,240,SFG,MIL,5,4,9
2,240,CHC,PIT,9,5,9
3,241,TBR,SEA,2,6,9
3,241,HOU,PHI,10,0,9
3,241,OAK,CIN,9,6,9
3,241,LAA,DET,2,3,9
3,241,TEX,CHW,4,3,9
3,241,KCR,CLE,5,7,9
3,241,ATL,MIN,5,1,9
3,241,BAL,LAD,4,6,9
3,241,TOR,BOS,0,3,9
3,241,NYY,WSN,2,5,9
3,241,NYM,ARI,5,8,9
3,241,MIA,COL,2,8,9
3,241,SDP,STL,3,4,9
3,241,SFG,MIL,3,5,9
3,241,CHC,PIT,14,10,9
4,242,KCR,HOU,3,6,9
4,242,OAK,CIN,9,10,9
4,242,LAA,DET,3,0,9
4,242,TEX,CHW,2,1,9
4,242,BAL,LAD,3,6,9
4,242,TOR,BOS,2,0,9
4,242,NYM,ARI,3,2,9
4,242,MIA,COL,12,8,9
4,242,SDP,STL,1,4,9
4,242,SFG,MIL,0,6,9
4,242,ATL,PHI,4,5,9
5,243,SEA,LAA,9,5,9
5,243,KCR,HOU,2,3,9
5,243,OAK,TEX,9,2,9
5,243,NYM,CHW,5,1,9
5,243,PIT,CLE,8,10,9
5,243,BOS,DET,7,5,10
5,243,TOR,MIN,0,2,9
5,243,BAL,COL,5,3,9
5,243,STL,NYY,3,6,9
5,243,SDP,TBR,13,5,9
5,243,LAD,ARI,10,9,9
5,243,MIA,SFG,1,3,9
5,243,CHC,WSN,7,6,9
5,243,MIL,CIN,5,4,10
5,243,MIL,CIN,14,0,9
5,243,ATL,PHI,7,2,9
6,244,SEA,LAA,4,5,9
6,244,KCR,HOU,2,5,9
6,244,OAK,TEX,2,3,9
6,244,NYM,CHW,5,3,9
6,244,PIT,CLE,3,0,9
6,244,BOS,DET,1,2,9
6,244,TOR,MIN,15,0,9
6,244,BAL,COL,5,7,9
6,244,STL,NYY,6,5,9
6,244,SDP,TBR,4,11,9
6,244,LAD,ARI,8,6,9
6,244,MIA,SFG,4,3,9
6,244,CHC,WSN,5,3,9
6,244,MIL,CIN,5,4,9
6,244,ATL,PHI,0,3,9
0,245,SEA,LAA,2,3,9
0,245,KCR,HOU,2,7,9
0,245,OAK,TEX,4,6,10
0,245,NYM,CHW,2,0,9
0,245,PIT,CLE,1,6,9
0,245,BOS,DET,1,4,9
0,245,TOR,MIN,3,4,9
0,245,BAL,COL,6,1,9
0,245,STL,NYY,14,7,9
0,245,SDP,TBR,4,3,9
0,245,LAD,ARI,3,14,9
0,245,MIA,SFG,7,5,9
0,245,CHC,WSN,14,1,9
0,245,MIL,CIN,3,4,11
0,245,ATL,PHI,2,3,11
1,246,SEA,OAK,4,5,9
1,246,HOU,CIN,3,5,9
1,246,NYY,TEX,8,4,9
1,246,CHW,BAL,3,13,9
1,246,CLE,KCR,4,2,9
1,246,DET,SDP,0,3,9
1,246,MIN,TBR,5,4,9
1,246,BOS,NYM,1,4,9
1,246,LAD,ARI,11,6,9
1,246,PIT,CHC,5,3,9
1,246,STL,MIL,3,9,9
2,247,SEA,OAK,2,3,9
2,247,LAD,LAA,6,2,10
2,247,NYY,TEX,4,7,9
2,247,CHW,BAL,0,9,9
2,247,CLE,KCR,7,1,9
2,247,MIN,TBR,1,2,9
2,247,BOS,NYM,2,7,9
2,247,PHI,TOR,10,9,9
2,247,ARI,SFG,8,7,9
2,247,COL,ATL,0,3,9
2,247,PIT,CHC,5,0,9
2,247,STL,MIL,7,4,12
2,247,WSN,MIA,6,2,9
3,248,SEA,OAK,16,3,9
3,248,HOU,CIN,5,12,9
3,248,LAD,LAA,1,10,9
3,248,NYY,TEX,6,10,9
3,248,CHW,BAL,8,1,9
3,248,CLE,KCR,1,4,9
3,248,DET,SDP,5,6,10
3,248,MIN,TBR,4,9,9
3,248,BOS,NYM,3,8,9
3,248,PHI,TOR,4,2,9
3,248,ARI,SFG,6,4,9
3,248,COL,ATL,2,5,9
3,248,PIT,CHC,0,12,9
3,248,STL,MIL,3,2,10
3,248,WSN,MIA,3,4,10
4,249,SEA,OAK,6,4,9
4,249,HOU,CIN,0,1,9
4,249,LAA,TEX,1,3,9
4,249,DET,SDP,4,3,9
4,249,MIN,TBR,4,3,9
4,249,ARI,SFG,2,3,9
4,249,COL,ATL,3,1,9
4,249,WSN,PIT,4,9,9
4,249,PHI,MIA,5,2,9
5,250,SEA,STL,6,1,9
5,250,ARI,HOU,0,8,9
5,250,DET,OAK,6,7,13
5,250,LAA,TEX,5,1,9
5,250,CHW,BOS,1,3,9
5,250,CLE,LAD,3,1,9
5,250,MIN,KCR,0,5,9
5,250,TBR,BAL,0,2,9
5,250,NYY,CHC,3,0,9
5,250,TOR,ATL,1,3,9
5,250,COL,MIL,3,2,9
5,250,SFG,SDP,1,5,9
5,250,CIN,NYM,4,6,10
5,250,PHI,MIA,16,2,9
6,251,SEA,STL,0,2,9
6,251,ARI,HOU,5,11,9
6,251,DET,OAK,2,1,9
6,251,LAA,TEX,4,6,9
6,251,CHW,BOS,5,7,9
6,251,CLE,LAD,2,7,9
6,251,MIN,KCR,2,4,9
6,251,TBR,BAL,7,1,9
6,251,NYY,CHC,2,0,9
6,251,TOR,ATL,9,5,9
6,251,COL,MIL,2,5,9
6,251,SFG,SDP,6,3,9
6,251,CIN,NYM,0,4,9
6,251,WSN,PIT,5,3,9
6,251,WSN,PIT,8,6,9
6,251,PHI,MIA,5,9,9
0,252,SEA,STL,10,4,9
0,252,ARI,HOU,12,6,9
0,252,DET,OAK,9,1,9
0,252,LAA,TEX,4,7,9
0,252,CHW,BOS,7,2,9
0,252,CLE,LAD,0,4,9
0,252,MIN,KCR,0,2,9
0,252,TBR,BAL,2,0,9
0,252,NYY,CHC,1,2,9
0,252,TOR,ATL,3,4,11
0,252,COL,MIL,4,1,9
0,252,SFG,SDP,7,6,9
0,252,CIN,NYM,3,1,9
0,252,WSN,PIT,3,7,9
0,252,PHI,MIA,1,10,9
1,253,LAA,MIN,6,2,9
1,253,CLE,CHW,5,3,9
1,253,KCR,NYY,4,10,9
1,253,BAL,BOS,3,12,9
1,253,TBR,PHI,1,2,9
1,253,NYM,TOR,3,2,9
1,253,CHC,LAD,10,4,9
1,253,CIN,ATL,1,0,9
1,253,MIA,PIT,2,3,9
2,254,SDP,SEA,7,3,9
2,254,OAK,HOU,4,3,12
2,254,LAA,MIN,5,10,9
2,254,TEX,ARI,0,6,9
2,254,CLE,CHW,5,0,9
2,254,COL,DET,0,11,9
2,254,KCR,NYY,5,0,9
2,254,BAL,BOS,5,3,9
2,254,TBR,PHI,4,9,9
2,254,NYM,TOR,2,6,9
2,254,CHC,LAD,6,3,9
2,254,MIL,SFG,3,2,9
2,254,CIN,STL,3,0,9
2,254,MIA,PIT,4,6,9
2,254,ATL,WSN,12,0,9
3,255,SDP,SEA,2,5,9
3,255,OAK,HOU,5,4,9
3,255,LAA,MIN,4,6,9
3,255,TEX,ARI,4,14,9
3,255,CLE,CHW,6,4,9
3,255,COL,DET,4,7,9
3,255,KCR,NYY,3,4,11
3,255,BAL,BOS,3,5,10
3,255,TBR,PHI,2,3,9
3,255,NYM,TOR,6,2,9
3,255,CHC,LAD,8,10,9
3,255,MIL,SFG,2,13,9
3,255,CIN,STL,1,2,9
3,255,MIA,PIT,1,3,9
3,255,ATL,WSN,1,5,9
4,256,TEX,SEA,5,4,9
4,256,OAK,HOU,3,6,9
4,256,TBR,CLE,5,2,9
4,256,COL,DET,4,2,9
4,256,BOS,NYY,1,2,10
4,256,MIL,SFG,3,0,9
4,256,CIN,STL,1,6,9
4,256,MIA,WSN,6,3,9
5,257,TEX,SEA,4,5,9
5,257,HOU,LAA,5,3,9
5,257,OAK,CHW,2,0,9
5,257,TBR,CLE,3,1,9
5,257,BAL,DET,0,1,9
5,257,KCR,PIT,8,3,9
5,257,CIN,MIN,8,4,9
5,257,BOS,NYY,4,5,9
5,257,STL,TOR,3,4,11
5,257,MIL,ARI,2,1,9
5,257,CHC,COL,5,9,9
5,257,LAD,ATL,2,6,9
5,257,SDP,SFG,5,0,9
5,257,MIA,WSN,1,4,9
5,257,NYM,PHI,11,3,9
6,258,TEX,SEA,4,5,9
6,258,HOU,LAA,5,3,9
6,258,OAK,CHW,6,7,9
6,258,TBR,CLE,1,6,9
6,258,BAL,DET,4,2,9
6,258,KCR,PIT,5,1,9
6,258,CIN,MIN,11,1,9
6,258,BOS,NYY,7,1,9
6,258,STL,TOR,2,7,9
6,258,MIL,ARI,15,8,9
6,258,CHC,COL,5,6,10
6,258,LAD,ATL,1,10,9
6,258,SDP,SFG,8,0,9
6,258,MIA,WSN,1,4,9
6,258,NYM,PHI,4,6,9
0,259,TEX,SEA,0,7,9
0,259,HOU,LAA,6,4,9
0,259,OAK,CHW,3,4,9
0,259,TBR,CLE,0,2,9
0,259,BAL,DET,2,4,9
0,259,KCR,PIT,3,4,9
0,259,CIN,MIN,2,9,9
0,259,BOS,NYY,2,5,9
0,259,STL,TOR,2,3,9
0,259,MIL,ARI,10,11,10
0,259,CHC,COL,6,2,9
0,259,LAD,ATL,9,2,9
0,259,SDP,SFG,4,3,10
0,259,MIA,WSN,3,4,9
0,259,NYM,PHI,1,2,9
1,260,HOU,SDP,1,3,9
1,260,OAK,CHC,2,9,9
1,260,CHW,LAA,8,4,9
1,260,MIN,CLE,3,4,9
1,260,DET,KCR,7,6,9
1,260,ARI,COL,2,3,9
1,260,LAD,ATL,9,0,9
1,260,PHI,MIL,2,6,9
1,260,PIT,STL,0,4,9
1,260,WSN,NYM,1,2,10
2,261,NYY,SEA,11,2,9
2,261,HOU,SDP,4,3,10
2,261,OAK,CHC,4,3,9
2,261,CHW,LAA,0,5,9
2,261,TOR,TEX,8,13,9
2,261,MIN,CLE,4,1,9
2,261,DET,KCR,3,1,10
2,261,SFG,BAL,10,0,9
2,261,BOS,TBR,3,8,9
2,261,ARI,COL,2,8,9
2,261,LAD,MIA,9,11,9
2,261,ATL,CIN,5,6,9
2,261,PHI,MIL,5,1,9
2,261,PIT,STL,1,3,9
2,261,WSN,NYM,1,10,9
3,262,NYY,SEA,2,1,10
3,262,HOU,SDP,0,4,9
3,262,OAK,CHC,5,3,9
3,262,CHW,LAA,3,4,13
3,262,TOR,TEX,0,2,9
3,262,MIN,CLE,4,5,10
3,262,DET,KCR,4,2,9
3,262,SFG,BAL,5,3,9
3,262,BOS,TBR,2,1,9
3,262,ARI,COL,9,4,9
3,262,LAD,MIA,8,4,9
3,262,ATL,CIN,7,1,9
3,262,PHI,MIL,1,2,9
3,262,PIT,STL,5,10,9
3,262,WSN,NYM,0,10,9
4,263,NYY,SEA,2,3,9
4,263,LAA,HOU,1,3,9
4,263,TOR,TEX,4,0,9
4,263,MIN,CLE,2,3,10
4,263,SFG,BAL,3,5,9
4,263,BOS,TBR,0,2,9
4,263,ARI,MIL,5,1,9
4,263,LAD,MIA,20,4,9
4,263,WSN,CHC,6,7,9
4,263,ATL,CIN,15,3,9
4,263,PIT,STL,3,2,9
4,263,PHI,NYM,6,10,9
5,264,SEA,TEX,8,2,9
5,264,LAA,HOU,7,9,9
5,264,NYY,OAK,4,2,10
5,264,CHW,SDP,2,3,10
5,264,CLE,STL,5,1,9
5,264,DET,BAL,1,7,9
5,264,SFG,KCR,2,1,9
5,264,MIN,BOS,4,2,12
5,264,TOR,TBR,0,1,9
5,264,ARI,MIL,7,4,9
5,264,COL,LAD,4,6,9
5,264,WSN,CHC,1,3,9
5,264,PIT,CIN,3,8,9
5,264,ATL,MIA,3,4,9
5,264,PHI,NYM,12,2,9
6,265,SEA,TEX,8,4,9
6,265,LAA,HOU,4,10,9
6,265,NYY,OAK,10,0,9
6,265,CHW,SDP,2,6,9
6,265,CLE,STL,5,6,9
6,265,DET,BAL,6,4,10
6,265,SFG,KCR,9,0,9
6,265,TOR,TBR,2,3,9
6,265,ARI,MIL,5,0,9
6,265,COL,LAD,6,3,9
6,265,WSN,CHC,5,1,9
6,265,PIT,CIN,1,7,9
6,265,ATL,MIA,6,2,9
6,265,PHI,NYM,3,6,9
0,266,SEA,TEX,5,6,9
0,266,LAA,HOU,9,8,9
0,266,NYY,OAK,7,4,9
0,266,CHW,SDP,2,4,9
0,266,CLE,STL,1,2,9
0,266,DET,BAL,4,3,9
0,266,SFG,KCR,2,0,9
0,266,MIN,BOS,1,8,9
0,266,MIN,BOS,3,9,9
0,266,TOR,TBR,3,4,9
0,266,ARI,MIL,9,10,9
0,266,COL,LAD,5,6,9
0,266,WSN,CHC,0,5,9
0,266,PIT,CIN,2,0,9
0,266,ATL,MIA,5,4,9
0,266,PHI,NYM,1,2,9
1,267,SEA,HOU,6,1,9
1,267,BOS,TOR,4,1,9
1,267,SFG,ARI,6,3,9
1,267,CHC,PHI,2,6,9
2,268,SEA,HOU,3,4,9
2,268,TEX,OAK,4,5,9
2,268,LAA,CHW,2,3,9
2,268,CIN,CLE,1,6,9
2,268,TBR,DET,1,2,9
2,268,KCR,WSN,1,0,10
2,268,MIA,MIN,4,1,9
2,268,BAL,NYY,5,3,9
2,268,BOS,TOR,6,5,10
