Day,Away,Home,RA,RH,Inn
2,271,SDP,LAD,1,2,9
2,271,CHC,PIT,6,8,9
2,271,MIL,STL,2,6,9
2,271,PHI,ATL,1,2,9
2,271,MIA,NYM,2,5,7
2,271,MIA,NYM,1,2,9
3,272,OAK,SEA,2,4,9
3,272,TBR,HOU,7,0,9
3,272,LAA,TEX,7,2,9
3,272,CIN,CHW,1,6,9
3,272,CLE,KCR,5,10,9
3,272,DET,MIN,2,5,9
3,272,BOS,BAL,6,0,9
3,272,NYY,TOR,5,6,9
3,272,ARI,SFG,0,1,9
3,272,WSN,COL,5,10,9
3,272,SDP,LAD,9,11,9
3,272,CHC,PIT,3,2,9
3,272,MIL,STL,4,0,9
3,272,PHI,ATL,2,7,9
3,272,MIA,NYM,3,2,9
4,273,TBR,HOU,2,3,9
4,273,LAA,TEX,6,7,9
4,273,CLE,KCR,6,1,9
4,273,DET,MIN,10,7,9
4,273,BOS,BAL,2,6,9
4,273,NYY,TOR,6,2,9
4,273,ARI,SFG,4,5,9
4,273,SDP,LAD,3,8,9
4,273,CHC,PIT,9,0,9
4,273,MIL,STL,3,4,9
4,273,PHI,ATL,3,5,9
4,273,MIA,NYM,3,12,9
5,274,LAA,SEA,2,1,9
5,274,OAK,HOU,8,6,9
5,274,CLE,TEX,9,6,9
5,274,DET,CHW,1,8,9
5,274,MIN,KCR,6,11,9
5,274,BAL,TOR,4,6,9
5,274,BOS,WSN,4,2,9
5,274,TBR,NYY,4,3,9
5,274,COL,ARI,9,7,9
5,274,MIL,LAD,6,8,9
5,274,SDP,SFG,0,3,9
5,274,CHC,STL,3,4,9
5,274,CIN,PIT,2,9,9
5,274,NYM,ATL,4,3,9
5,274,PHI,MIA,5,0,9
6,275,LAA,SEA,4,6,9
6,275,OAK,HOU,4,10,9
6,275,CLE,TEX,2,7,9
6,275,DET,CHW,4,5,9
6,275,MIN,KCR,4,0,9
6,275,BAL,TOR,1,10,9
6,275,BOS,WSN,5,3,9
6,275,TBR,NYY,12,2,9
6,275,COL,ARI,2,11,9
6,275,MIL,LAD,3,8,9
6,275,SDP,SFG,3,2,10
6,275,CHC,STL,6,5,9
6,275,CIN,PIT,6,8,9
6,275,NYM,ATL,5,6,9
6,275,PHI,MIA,1,3,9
0,276,LAA,SEA,7,3,9
0,276,OAK,HOU,6,7,9
0,276,CLE,TEX,6,0,9
0,276,DET,CHW,5,2,9
0,276,MIN,KCR,7,3,9
0,276,BAL,TOR,4,12,9
0,276,BOS,WSN,7,5,9
0,276,TBR,NYY,0,1,9
0,276,COL,ARI,4,5,9
0,276,MIL,LAD,3,10,9
0,276,SDP,SFG,4,11,9
0,276,CHC,STL,3,2,7
0,276,CIN,PIT,6,3,9
0,276,NYM,ATL,0,5,9
0,276,PHI,MIA,4,5,9
