WkDay,Day,Away,Home,RA,RH,Inn
2,266,LAD,ARI,4,5,9
2,266,MIL,SDP,0,7,9
2,266,STL,SFG,9,8,9
2,266,NYM,CHC,9,7,9
2,266,PIT,CIN,4,2,9
2,266,WSN,ATL,2,3,9
2,266,MIA,PHI,6,5,11
3,267,COL,SEA,2,9,9
3,267,HOU,ATH,0,6,9
3,267,KCR,LAA,2,3,9
3,267,MIN,TEX,2,4,9
3,267,CHW,NYY,1,8,9
3,267,DET,CLE,1,5,9
3,267,TBR,BAL,6,2,9
3,267,BOS,TOR,7,1,9
3,267,LAD,ARI,5,4,11
3,267,MIL,SDP,3,1,9
3,267,STL,SFG,3,4,9
3,267,NYM,CHC,3,10,9
3,267,PIT,CIN,4,3,11
3,267,WSN,ATL,4,3,9
3,267,MIA,PHI,1,11,9
4,268,COL,SEA,2,6,9
4,268,HOU,ATH,11,5,9
4,268,KCR,LAA,9,4,9
4,268,MIN,TEX,4,0,9
4,268,CHW,NYY,3,5,9
4,268,DET,CLE,4,2,9
4,268,TBR,BAL,5,6,9
4,268,BOS,TOR,1,6,9
4,268,LAD,ARI,8,0,9
4,268,NYM,CHC,8,5,9
4,268,PIT,CIN,1,2,9
4,268,MIA,PHI,0,1,9
5,269,LAD,SEA,3,2,9
5,269,HOU,LAA,3,4,9
5,269,KCR,ATH,3,4,9
5,269,TEX,CLE,7,3,9
5,269,CHW,WSN,10,9,9
5,269,DET,BOS,3,4,9
5,269,MIN,PHI,1,3,9
5,269,BAL,NYY,4,8,9
5,269,TBR,TOR,2,4,9
5,269,ARI,SDP,4,7,9
5,269,COL,SFG,3,6,9
5,269,STL,CHC,1,12,9
5,269,CIN,MIL,3,1,9
5,269,PIT,ATL,9,3,9
5,269,NYM,MIA,2,6,9
6,270,LAD,SEA,5,3,9
6,270,HOU,LAA,6,1,9
6,270,KCR,ATH,4,2,9
6,270,TEX,CLE,2,3,9
6,270,CHW,WSN,5,6,9
6,270,DET,BOS,2,1,9
6,270,MIN,PHI,5,0,9
6,270,BAL,NYY,1,6,9
6,270,TBR,TOR,1,5,9
6,270,ARI,SDP,1,5,9
6,270,COL,SFG,3,4,9
6,270,STL,CHC,3,7,9
6,270,CIN,MIL,7,4,9
6,270,PIT,ATL,3,1,9
6,270,NYM,MIA,5,0,9
0,271,LAD,SEA,6,1,9
0,271,HOU,LAA,6,2,9
0,271,KCR,ATH,9,2,9
0,271,TEX,CLE,8,9,10
0,271,CHW,WSN,8,0,9
0,271,DET,BOS,3,4,9
0,271,MIN,PHI,1,2,10
0,271,BAL,NYY,2,3,9
0,271,TBR,TOR,4,13,9
0,271,ARI,SDP,4,12,9
0,271,COL,SFG,0,4,9
0,271,STL,CHC,0,2,9
0,271,CIN,MIL,2,4,9
0,271,PIT,ATL,1,4,9
0,271,NYM,MIA,0,4,9
