Day,Away,Home,RA,RH,Inn
6,274,TEX,LAA,2,3,9
6,274,CHW,SDP,2,5,9
6,274,KCR,CLE,7,1,9
6,274,MIN,DET,2,3,9
6,274,BAL,NYY,0,8,9
6,274,BOS,TOR,0,10,9
6,274,ARI,SFG,8,4,9
6,274,COL,LAD,4,6,9
6,274,CIN,CHC,1,2,9
6,274,MIA,MIL,4,3,9
6,274,PIT,STL,3,13,9
6,274,NYM,ATL,2,4,9
6,274,PHI,WSN,4,13,9
6,274,PHI,WSN,8,2,9
0,275,OAK,SEA,10,3,9
0,275,TBR,HOU,1,3,9
0,275,TEX,LAA,3,8,9
0,275,CHW,SDP,2,1,9
0,275,KCR,CLE,5,7,9
0,275,MIN,DET,2,5,9
0,275,BAL,NYY,3,1,9
0,275,BOS,TOR,3,6,9
0,275,ARI,SFG,3,4,10
0,275,COL,LAD,4,1,9
0,275,CIN,CHC,1,8,9
0,275,MIA,MIL,4,3,12
0,275,PIT,STL,7,5,9
0,275,NYM,ATL,3,5,9
0,275,PHI,WSN,8,1,6
1,276,DET,SEA,4,3,9
1,276,PHI,HOU,3,0,9
1,276,LAA,OAK,4,5,10
1,276,NYY,TEX,3,1,9
1,276,MIN,CHW,2,3,9
1,276,KCR,CLE,5,2,10
1,276,TOR,BAL,5,1,8
1,276,TBR,BOS,3,4,9
1,276,ARI,MIL,5,6,10
1,276,COL,LAD,2,1,9
1,276,SFG,SDP,4,7,9
1,276,CHC,CIN,1,3,9
1,276,STL,PIT,2,3,9
1,276,ATL,MIA,0,4,9
2,277,DET,SEA,6,7,10
2,277,DET,SEA,6,9,9
2,277,PHI,HOU,0,10,9
2,277,LAA,OAK,1,2,10
2,277,NYY,TEX,5,4,9
2,277,NYY,TEX,2,3,9
2,277,MIN,CHW,3,8,9
2,277,KCR,CLE,3,5,9
2,277,TBR,BOS,0,6,5
2,277,ARI,MIL,0,3,9
2,277,COL,LAD,5,2,9
2,277,SFG,SDP,2,6,9
2,277,CHC,CIN,2,3,9
2,277,STL,PIT,8,7,10
2,277,ATL,MIA,2,1,9
2,277,WSN,NYM,2,4,9
2,277,WSN,NYM,0,8,9
3,278,DET,SEA,4,5,9
3,278,PHI,HOU,2,3,9
3,278,LAA,OAK,2,3,9
3,278,NYY,TEX,2,4,9
3,278,MIN,CHW,10,1,9
3,278,KCR,CLE,2,9,9
3,278,TOR,BAL,4,5,9
3,278,TOR,BAL,5,1,9
3,278,TBR,BOS,3,6,9
3,278,ARI,MIL,4,2,9
3,278,COL,LAD,1,6,9
3,278,SFG,SDP,8,1,9
3,278,CHC,CIN,15,2,9
3,278,STL,PIT,3,5,9
3,278,ATL,MIA,9,12,9
3,278,WSN,NYM,2,9,9
